"V1";"V2"
5.9710894322906;-0.027772768276127
6.03560106881168;0.0378785321190527
5.96888705979;-0.0276939499572961
5.95303600944013;-0.0424016116634906
6.03434136539318;0.0400489932554069
5.98849717524962;-0.00464808897962608
6.01130800777037;0.0193117090095892
6.01780695085174;0.0269614737332704
5.99138469231766;0.00169189162602949
5.9905033741246;0.00196510325166616
6.01689504172132;0.0295131526630393
6.01328262924679;0.0270589725998896
6.0199422408138;0.0348786657725304
6.00612370839122;0.0222220627440257
6.01903590277253;0.0362980328988116
5.97340560087161;-0.00816664826157822
6.00902026128646;0.0286154764452398
5.98032677900776;0.00109130059104327
5.9922588816462;0.0141945503643637
6.00444996582506;0.027558620963011
6.01991492050972;0.0441983999236568
6.00730478309577;0.0327649232098979
6.02337840691375;0.0500170427170235
6.02777302823566;0.055591993278494
5.99214022213973;0.0211413485307386
5.98751973375326;0.0177048521560186
6.01191917775053;0.0432901173802608
6.01320306979733;0.0457616584177002
6.01035118399975;0.0440992479195459
5.9927404921277;0.0276798561976285
6.00645320976907;0.0425856973784665
5.98763209120073;0.024959524274302
5.99051003135114;0.0290342303457211
6.0253326076118;0.0650553915131081
5.9690399969049;0.00996318322427653
6.00599734409995;0.0481227488710917
6.00240184667797;0.0457312844537056
5.98192278058447;0.0264580644335032
5.96519490364775;0.0109378451514281
6.04061635272575;0.0875687619747982
6.00562662262294;0.0537903082142258
6.02773757452012;0.0771143435534306
5.98371599695655;0.0343076550313261
6.03247710494516;0.0842854561572883
5.99510535626806;0.0481322032066163
5.99810176357937;0.0523489073233907
5.98313139587747;0.0386006359927213
5.99486225124741;0.0515553857831618
6.01646235986949;0.0743811853552848
5.99758041280651;0.0567267242489254
5.98197005880974;0.0423456496891706
6.01502821524708;0.0766348775145309
6.01742935393529;0.0802688780091214
6.02070454030442;0.084778715067152
6.04154671411054;0.106857326905629
6.00561203877615;0.0721608754047518
6.03439626746379;0.102185112181582
5.99939448010719;0.0684251156211165
6.02801968297787;0.0982938904429665
5.9989786772227;0.0704982362388446
5.97285679335554;0.0456234819642898
5.97512389304105;0.0491394877223949
5.97681192511931;0.0520782007884903
5.97664949381026;0.0531682238145591
5.99805013673825;0.0758230928537728
6.03190162481157;0.110930577240075
5.99437732566178;0.0746640430274622
6.01619450011934;0.097740749465631
5.99944294459163;0.0822504913780124
5.99832021732586;0.0823908254246774
6.02578137671082;0.111116808404075
6.00622600171025;0.0928280176864131
5.99041352356778;0.0782838829186147
6.01808031471294;0.107220774930312
5.98774165651868;0.0781539734913722
6.00567464270178;0.0973605707123142
6.00026435412985;0.0932256458512876
6.00415471211335;0.0983931186061289
6.01554520879788;0.111062479506646
5.97964196567123;0.0764398484216515
6.00146854825082;0.0995487892464089
6.03202025593009;0.131384599749041
6.00842485495321;0.109075044545211
6.00969309295602;0.111630869639126
6.00198901256933;0.105216116026742
6.00833372561151;0.112851893888459
6.028492989932;0.134303959432559
5.97952646967312;0.0866319751570561
5.99988015248857;0.108281927068168
5.98162245726179;0.0913222323987101
6.02006624072865;0.131065746230777
6.02530402293567;0.137604986953942
6.0254002586126;0.139004407637876
5.97809581671384;0.0930048755737465
5.97779534179994;0.0940110336557166
5.99359772011916;0.111121766462516
5.97842709671647;0.0972612173664456
6.02250339723162;0.142649310331439
5.98280240357173;0.104261825585664
5.99823496205984;0.121009607770074
5.99960931741262;0.12370089991612
5.99383498477025;0.119245215475604
6.02628916754815;0.153019756172455
6.02382263200019;0.151875286565935
5.99860584015174;0.12798226698366
5.99127844846003;0.121980352181978
6.00163697531724;0.133666058849066
6.0402119165919;0.173569881146345
6.00736218674479;0.142050731824341
6.00527404142192;0.141294864815704
5.9671654151107;0.10452021289137
6.0222298768836;0.160920343404225
5.96033443574139;0.100362263632323
6.02011949687827;0.161486377044058
6.01131298809337;0.154020609709635
5.99991695048771;0.143967000998049
6.03115976928109;0.176553934393958
6.00439839408379;0.151138357769428
5.98217117527496;0.130258619762254
6.03441321969126;0.18384982546468
6.030140696355;0.18092814215148
5.98895831802178;0.14109828082763
5.97895840285362;0.132452557901434
5.97621012553062;0.131060146296192
5.99347343163358;0.149680989832814
6.03170012431497;0.189266889900787
5.9609451664623;0.119872807621566
6.00593631101573;0.166226494166149
6.01231271107577;0.173967100862854
5.95690957483565;0.119929834129585
5.96012594254089;0.124513732433492
5.98529966193195;0.151056641733591
5.99823270895858;0.165360536195107
6.02240935148096;0.19090968189064
6.01748216902079;0.187356656551224
6.01790832351895;0.189158620324021
6.01205662598826;0.184684382425061
6.00959110465144;0.183597969277231
6.01396686838008;0.189354487949219
5.98427596052447;0.161045979985343
6.00105078131674;0.179204843808724
5.98409660479076;0.16363635164118
5.99879410272908;0.17972117345013
6.00562357915721;0.187939611442929
6.03845687579034;0.222163505513551
6.00704472169228;0.192143582901557
6.02161297801736;0.208105702933992
5.97699593225192;0.164884151266862
6.01377044448247;0.203055786153302
5.99650597431584;0.187190065363739
6.01513552229662;0.207219987603342
6.00632404104723;0.199810503652043
6.04149268605939;0.236382767156076
5.98854884102634;0.184844159960164
5.98542434411833;0.183126518383021
5.98278458742947;0.181895232664187
5.9781907404321;0.178711470418405
5.99988021035946;0.201812637018334
6.00242014034733;0.205765873736135
5.98743030190108;0.192190950210538
5.96322990287545;0.169407072426655
5.98772812433718;0.195323419578584
5.99896695405873;0.207981977563127
5.98950938589623;0.199945738357768
6.00894429536345;0.220803575594614
5.99105570221033;0.20433950713895
6.00257311553436;0.217283040200614
6.02349750195497;0.239635139508405
6.00538082491487;0.222947766611374
5.98623518070807;0.205233015906926
6.00596988711257;0.226400203273443
5.98740655188676;0.209270934566706
5.9902826270301;0.213582659880593
6.00617759547691;0.230914860240884
5.99796335818452;0.224139434693336
5.99400435443739;0.221620820607927
5.99130815385961;0.220366585691243
6.02284443515271;0.253346406724345
5.99647792891452;0.228425012381647
6.01739938363374;0.250793149225457
6.00925297549331;0.244094991509349
6.00743755272722;0.243729385535
6.02689227443785;0.264635488469504
5.99576625788912;0.234962415638537
6.00181763919038;0.242468301210281
5.98426716505226;0.226373889951208
6.0080933467587;0.251657691198163
5.97996512548732;0.22498864417874
6.01791382775922;0.264398073461041
5.99456671343844;0.242513236953184
5.96989695048482;0.219307300656149
6.02647063811238;0.277346361822142
5.99617970342777;0.248522345593072
6.01645761975896;0.270268723329236
6.04521614807746;0.300497254031554
5.99462376007328;0.251376407416504
5.96141166365856;0.219637389419753
5.96123388501336;0.220934224241986
5.99107982129237;0.25225630705561
5.99714042894998;0.259794592329777
5.98036897054662;0.244502340636804
6.00273675475096;0.268350858654285
5.98846203678104;0.255558399606335
5.98200856881473;0.250588713673933
5.98276444158739;0.252829889592678
5.99883143185699;0.270383702117872
5.99188630459851;0.264926914218909
5.97760200905292;0.252132473128283
6.02640878494352;0.302430616557929
5.97455817651803;0.252072886741319
5.98505648761127;0.264065585496093
5.97427273577039;0.254777728349378
6.00959918315933;0.291601575442178
5.98949258786277;0.272993882833371
5.98697152032409;0.271973218937637
5.99188129679237;0.2783848979725
5.98025871569106;0.26826571632695
6.01621506796456;0.305726962908075
6.02922878839738;0.320247070460207
5.99038111038435;0.282907270335101
5.98540411304579;0.279439639607182
6.03649687093233;0.332043250778266
5.99435342381004;0.291412141562808
5.97861441302707;0.277186951254444
5.99515512355665;0.295242962769037
5.9852926324138;0.286897251061422
5.96985265481706;0.272975529287063
5.97204895479427;0.276691559407903
5.98938022969415;0.295544036703914
6.00551309237735;0.313199571964141
6.00263630765517;0.311846927925474
6.00809357671175;0.318829803694762
5.99424678729385;0.306510084938687
5.99137807908691;0.305169909259739
6.00291739586899;0.318239218350225
5.98642132258914;0.303274595070594
5.93497906468067;0.253365242762773
5.96223653140256;0.28215706859148
5.99264904358192;0.314105391286784
6.00199319197767;0.324986799507751
6.02019973819367;0.344732052755551
5.97422847537618;0.300300942070959
5.95948058366232;0.287094645482798
5.95609621028364;0.28525330811152
5.99245365046168;0.323155223064752
5.97343758576983;0.305685069799196
5.9837667197953;0.317561549782562
6.00786957002498;0.343213178379433
5.98969459543201;0.326588412437881
5.97097562173745;0.309421075551088
6.01086952863648;0.350868045283581
5.96409949793521;0.305652501308018
5.95173907178727;0.294847983641808
5.96105657764544;0.305722817598744
5.99353860652391;0.339763592051227
5.99267767204907;0.34046281848111
5.96481177844597;0.314158498966126
5.9562104149045;0.307120120546095
5.98324178870064;0.335715888344121
5.97512768170405;0.329167582074285
5.96069245029738;0.316299555960862
5.98622610969093;0.343401823053032
5.95537105218072;0.314116773482947
5.99126415009985;0.351581277417071
5.95482688884096;0.316716818078682
5.98036416414096;0.343828289032571
5.96813603038824;0.333175742492276
5.93234780122301;0.298964489920418
5.97594977058537;0.344144823076749
6.00484871710041;0.374623518403312
6.00677695910857;0.378132892054744
5.9693241375739;0.342262582806577
5.96913586232899;0.343658198300142
6.00336168195626;0.379469284923909
5.97908326815052;0.356777512175999
5.94278179055968;0.322064047504912
5.96115952584699;0.342031165371784
5.96740942946264;0.349871819021968
5.97936863302323;0.363423137864553
5.96924866032168;0.354896643482206
5.95316237742051;0.340405199724501
5.99910100159445;0.387940021650541
5.98707803228616;0.377514606484646
5.96743743040267;0.359472912912814
5.93924862301593;0.332884365783287
5.92840618773604;0.323643540479747
5.97398830768139;0.3708286178915
5.9639558694736;0.36240048240839
5.97120356990619;0.371253828589495
6.00042893816797;0.402086183386495
5.94762760648821;0.350893176788857
5.96991048300462;0.37478571469183
5.96946091606591;0.375947143198982
5.95532456147757;0.36342311586801
5.94032474071542;0.350036951924271
5.98125658313128;0.392583778466466
6.0032394996541;0.416183004167778
5.97052301938578;0.385084155871671
5.96710748142116;0.383287570411915
5.98733302540942;0.405133385173967
5.95908345620679;0.378505402747704
5.96930692090377;0.390351767954614
5.96574791493196;0.388416973954647
5.96470697061497;0.389001550797158
5.93057439729095;0.356495805543368
5.95469233000945;0.382241870963315
5.97006163570651;0.399240611710854
6.0188398371246;0.449649548243688
5.97732570260486;0.409767446615556
6.0079099034145;0.441984975803638
5.95134508276872;0.387054776730519
5.97571718116548;0.413062787598902
